ID,Timestamp,Days,Hours,Minutes,RawData
C1,40201,0,11,10,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40501,0,11,15,###C1#T0#S2_3.94#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40801,0,11,20,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,41101,0,11,25,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41401,0,11,30,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41701,0,11,35,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42001,0,11,40,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42301,0,11,45,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.01_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42601,0,11,50,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42901,0,11,55,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43201,0,12,0,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,43501,0,12,5,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43801,0,12,10,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,44101,0,12,15,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44401,0,12,20,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44701,0,12,25,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,45001,0,12,30,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_0.01_A11#T3#S1_0.01_A11#T4#S1_0.01_A11#T5#S1_0.01_A11#T6#S1_0.01_A11#E#
C1,45301,0,12,35,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_0.02_A11#T3#S1_0.01_A11#T4#S1_0.01_A11#T5#S1_0.01_A11#T6#S1_0.01_A11#E#
C1,45601,0,12,40,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.03_A11#T3#S1_0.02_A11#T4#S1_0.02_A11#T5#S1_0.02_A11#T6#S1_0.02_A11#E#
C1,45901,0,12,45,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.06_A11#T3#S1_0.05_A11#T4#S1_0.05_A11#T5#S1_0.05_A11#T6#S1_0.05_A11#E#
C1,46201,0,12,50,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.13_A11#T3#S1_0.11_A11#T4#S1_0.12_A11#T5#S1_0.12_A11#T6#S1_0.11_A11#E#
C1,46501,0,12,55,###C1#T0#S2_3.94#T1#S3_17.5#T2#S1_0.26_A11#T3#S1_0.22_A11#T4#S1_0.23_A11#T5#S1_0.23_A11#T6#S1_0.22_A11#E#
C1,46801,0,13,0,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.44_A11#T3#S1_0.36_A11#T4#S1_0.38_A11#T5#S1_0.37_A11#T6#S1_0.36_A11#E#
C1,47101,0,13,5,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.72_A11#T3#S1_0.59_A11#T4#S1_0.63_A11#T5#S1_0.61_A11#T6#S1_0.58_A11#E#
C1,47401,0,13,10,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_1.10_A11#T3#S1_0.91_A11#T4#S1_0.96_A11#T5#S1_0.94_A11#T6#S1_0.91_A11#E#
C1,47701,0,13,15,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_1.62_A11#T3#S1_1.33_A11#T4#S1_1.42_A11#T5#S1_1.38_A11#T6#S1_1.33_A11#E#
C1,48001,0,13,20,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_2.24_A11#T3#S1_1.83_A11#T4#S1_1.94_A11#T5#S1_1.89_A11#T6#S1_1.82_A11#E#
C1,48301,0,13,25,###C1#T0#S2_3.94#T1#S3_17.0#T2#S1_2.98_A11#T3#S1_2.44_A11#T4#S1_2.59_A11#T5#S1_2.53_A11#T6#S1_2.43_A11#E#
C1,48601,0,13,30,###C1#T0#S2_3.94#T1#S3_17.0#T2#S1_3.77_A11#T3#S1_3.10_A11#T4#S1_3.29_A11#T5#S1_3.21_A11#T6#S1_3.09_A11#E#
C1,48901,0,13,35,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_4.66_A11#T3#S1_3.83_A11#T4#S1_4.05_A11#T5#S1_3.96_A11#T6#S1_3.80_A11#E#
C1,49201,0,13,40,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_5.60_A11#T3#S1_4.58_A11#T4#S1_4.85_A11#T5#S1_4.73_A11#T6#S1_4.55_A11#E#
C1,49501,0,13,45,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_6.60_A11#T3#S1_5.37_A11#T4#S1_5.69_A11#T5#S1_5.55_A11#T6#S1_5.35_A11#E#
C1,49801,0,13,50,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_7.63_A11#T3#S1_6.19_A11#T4#S1_6.54_A11#T5#S1_6.40_A11#T6#S1_6.18_A11#E#
C1,50101,0,13,55,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_8.54_A11#T3#S1_6.99_A11#T4#S1_7.36_A11#T5#S1_7.21_A11#T6#S1_7.01_A11#E#
C1,50401,0,14,0,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_9.38_A11#T3#S1_7.74_A11#T4#S1_8.13_A11#T5#S1_7.96_A11#T6#S1_7.74_A11#E#
C1,50701,0,14,5,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_10.14_A11#T3#S1_8.40_A11#T4#S1_8.83_A11#T5#S1_8.63_A11#T6#S1_8.40_A11#E#
C1,51001,0,14,10,###C1#T0#S2_3.94#T1#S3_17.0#T2#S1_11.57_A11#T3#S1_8.95_A11#T4#S1_9.41_A11#T5#S1_9.18_A11#T6#S1_8.91_A11#E#
C1,51301,0,14,15,###C1#T0#S2_3.94#T1#S3_17.5#T2#S1_13.71_A11#T3#S1_9.36_A11#T4#S1_9.85_A11#T5#S1_9.64_A11#T6#S1_9.37_A11#E#
C1,51601,0,14,20,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_11.97_A11#T3#S1_17.36_A11#T4#S1_17.50_A11#T5#S1_24.71_A11#T6#S1_20.55_A11#E#
C1,51901,0,14,25,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_18.81_A11#T3#S1_24.92_A11#T4#S1_23.04_A11#T5#S1_27.08_A11#T6#S1_22.38_A11#E#
C1,52201,0,14,30,###C1#T0#S2_3.94#T1#S3_19.3#T2#S1_22.53_A11#T3#S1_12.22_A11#T4#S1_30.64_A11#T5#S1_28.78_A11#T6#S1_23.76_A11#E#
C1,52501,0,14,35,###C1#T0#S2_3.94#T1#S3_20.5#T2#S1_32.05_A11#T3#S1_27.40_A11#T4#S1_30.86_A11#T5#S1_29.06_A11#T6#S1_24.09_A11#E#
C1,52801,0,14,40,###C1#T0#S2_3.94#T1#S3_22.0#T2#S1_33.24_A11#T3#S1_30.32_A11#T4#S1_34.11_A11#T5#S1_32.13_A11#T6#S1_26.54_A11#E#
C1,53101,0,14,45,###C1#T0#S2_3.94#T1#S3_23.8#T2#S1_40.80_A11#T3#S1_34.96_A11#T4#S1_39.27_A11#T5#S1_37.07_A11#T6#S1_30.49_A11#E#
C1,53401,0,14,50,###C1#T0#S2_3.94#T1#S3_25.0#T2#S1_43.99_A11#T3#S1_37.61_A11#T4#S1_42.22_A11#T5#S1_39.96_A11#T6#S1_32.83_A11#E#
C1,53701,0,14,55,###C1#T0#S2_3.94#T1#S3_25.8#T2#S1_46.30_A11#T3#S1_39.52_A11#T4#S1_44.25_A11#T5#S1_41.98_A11#T6#S1_34.54_A11#E#
C1,54001,0,15,0,###C1#T0#S2_3.94#T1#S3_26.0#T2#S1_50.32_A11#T3#S1_42.76_A11#T4#S1_47.89_A11#T5#S1_45.52_A11#T6#S1_37.46_A11#E#
C1,54301,0,15,5,###C1#T0#S2_3.94#T1#S3_26.3#T2#S1_54.24_A11#T3#S1_45.98_A11#T4#S1_51.50_A11#T5#S1_49.04_A11#T6#S1_40.38_A11#E#
C1,54601,0,15,10,###C1#T0#S2_3.94#T1#S3_26.5#T2#S1_58.10_A11#T3#S1_49.16_A11#T4#S1_54.98_A11#T5#S1_52.49_A11#T6#S1_43.31_A11#E#
C1,54901,0,15,15,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_61.11_A11#T3#S1_51.43_A11#T4#S1_57.65_A11#T5#S1_55.16_A11#T6#S1_45.63_A11#E#
C1,55201,0,15,20,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_63.83_A11#T3#S1_12.70_A11#T4#S1_59.82_A11#T5#S1_57.55_A11#T6#S1_47.75_A11#E#
C1,55501,0,15,25,###C1#T0#S2_3.94#T1#S3_27.8#T2#S1_66.24_A11#T3#S1_12.51_A11#T4#S1_16.71_A11#T5#S1_59.49_A11#T6#S1_49.63_A11#E#
C1,55801,0,15,30,###C1#T0#S2_3.94#T1#S3_28.5#T2#S1_68.16_A11#T3#S1_12.68_A11#T4#S1_13.55_A11#T5#S1_48.29_A11#T6#S1_51.32_A11#E#
C1,56101,0,15,35,###C1#T0#S2_3.94#T1#S3_29.0#T2#S1_72.78_A11#T3#S1_12.91_A11#T4#S1_13.60_A11#T5#S1_13.35_A11#T6#S1_54.65_A11#E#
C1,56401,0,15,40,###C1#T0#S2_3.94#T1#S3_29.3#T2#S1_75.06_A11#T3#S1_13.15_A11#T4#S1_13.81_A11#T5#S1_13.41_A11#T6#S1_12.84_A11#E#
C1,56701,0,15,45,###C1#T0#S2_3.94#T1#S3_29.3#T2#S1_80.31_A11#T3#S1_13.51_A11#T4#S1_14.23_A11#T5#S1_13.61_A11#T6#S1_13.01_A11#E#
C1,57001,0,15,50,###C1#T0#S2_3.94#T1#S3_29.5#T2#S1_83.02_A11#T3#S1_14.19_A11#T4#S1_14.25_A11#T5#S1_13.88_A11#T6#S1_13.16_A11#E#
C1,57301,0,15,55,###C1#T0#S2_3.94#T1#S3_29.8#T2#S1_86.75_A11#T3#S1_14.19_A11#T4#S1_14.72_A11#T5#S1_14.30_A11#T6#S1_13.42_A11#E#
C1,57601,0,16,0,###C1#T0#S2_3.94#T1#S3_29.8#T2#S1_89.31_A11#T3#S1_14.52_A11#T4#S1_16.11_A11#T5#S1_14.36_A11#T6#S1_13.78_A11#E#
C1,57901,0,16,5,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_91.03_A11#T3#S1_15.63_A11#T4#S1_15.64_A11#T5#S1_14.75_A11#T6#S1_13.94_A11#E#
C1,58201,0,16,10,###C1#T0#S2_3.94#T1#S3_30.3#T2#S1_95.77_A11#T3#S1_15.73_A11#T4#S1_16.39_A11#T5#S1_15.91_A11#T6#S1_14.07_A11#E#
C1,58501,0,16,15,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_97.76_A11#T3#S1_17.37_A11#T4#S1_17.81_A11#T5#S1_15.78_A11#T6#S1_14.47_A11#E#
C1,58801,0,16,20,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_101.20_A11#T3#S1_16.04_A11#T4#S1_17.31_A11#T5#S1_16.33_A11#T6#S1_16.15_A11#E#
C1,59101,0,16,25,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_104.50_A11#T3#S1_16.52_A11#T4#S1_17.38_A11#T5#S1_16.74_A11#T6#S1_16.29_A11#E#
C1,59401,0,16,30,###C1#T0#S2_3.94#T1#S3_29.5#T2#S1_107.64_A11#T3#S1_18.18_A11#T4#S1_18.76_A11#T5#S1_17.65_A11#T6#S1_15.70_A11#E#
C1,59701,0,16,35,###C1#T0#S2_3.94#T1#S3_29.0#T2#S1_109.96_A11#T3#S1_89.18_A11#T4#S1_18.03_A11#T5#S1_17.80_A11#T6#S1_16.32_A11#E#
C1,60001,0,16,40,###C1#T0#S2_3.94#T1#S3_28.3#T2#S1_113.21_A11#T3#S1_99.91_A11#T4#S1_18.86_A11#T5#S1_17.77_A11#T6#S1_16.13_A11#E#
C1,60301,0,16,45,###C1#T0#S2_3.94#T1#S3_28.0#T2#S1_116.46_A11#T3#S1_102.71_A11#T4#S1_19.16_A11#T5#S1_17.93_A11#T6#S1_17.23_A11#E#
C1,60601,0,16,50,###C1#T0#S2_3.94#T1#S3_27.5#T2#S1_118.95_A11#T3#S1_105.06_A11#T4#S1_72.00_A11#T5#S1_18.27_A11#T6#S1_18.13_A11#E#
C1,60901,0,16,55,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_120.43_A11#T3#S1_106.17_A11#T4#S1_115.82_A11#T5#S1_19.63_A11#T6#S1_17.04_A11#E#
C1,61201,0,17,0,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_122.61_A11#T3#S1_107.97_A11#T4#S1_117.29_A11#T5#S1_19.25_A11#T6#S1_17.00_A11#E#
C1,61501,0,17,5,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_127.44_A11#T3#S1_112.85_A11#T4#S1_122.95_A11#T5#S1_64.91_A11#T6#S1_17.52_A11#E#
C1,61801,0,17,10,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_129.98_A11#T3#S1_114.86_A11#T4#S1_125.38_A11#T5#S1_123.68_A11#T6#S1_19.28_A11#E#
C1,62101,0,17,15,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_133.41_A11#T3#S1_117.64_A11#T4#S1_128.49_A11#T5#S1_125.64_A11#T6#S1_16.39_A11#E#
C1,62401,0,17,20,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_134.98_A11#T3#S1_119.37_A11#T4#S1_130.46_A11#T5#S1_127.42_A11#T6#S1_19.82_A11#E#
C1,62701,0,17,25,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_136.05_A11#T3#S1_120.23_A11#T4#S1_131.52_A11#T5#S1_128.89_A11#T6#S1_112.69_A11#E#
C1,63001,0,17,30,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_138.40_A11#T3#S1_122.48_A11#T4#S1_133.96_A11#T5#S1_131.93_A11#T6#S1_115.19_A11#E#
C1,63301,0,17,35,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_142.94_A11#T3#S1_126.66_A11#T4#S1_138.69_A11#T5#S1_136.52_A11#T6#S1_119.73_A11#E#
C1,63601,0,17,40,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_146.26_A11#T3#S1_129.95_A11#T4#S1_142.24_A11#T5#S1_140.86_A11#T6#S1_123.42_A11#E#
C1,63901,0,17,45,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_148.57_A11#T3#S1_131.84_A11#T4#S1_144.24_A11#T5#S1_143.49_A11#T6#S1_126.03_A11#E#
C1,64201,0,17,50,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_151.30_A11#T3#S1_134.47_A11#T4#S1_146.79_A11#T5#S1_146.29_A11#T6#S1_128.41_A11#E#
C1,64501,0,17,55,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_153.43_A11#T3#S1_136.75_A11#T4#S1_149.40_A11#T5#S1_149.15_A11#T6#S1_130.93_A11#E#
C1,64801,0,18,0,###C1#T0#S2_3.94#T1#S3_27.5#T2#S1_155.00_A11#T3#S1_138.46_A11#T4#S1_151.40_A11#T5#S1_151.77_A11#T6#S1_132.85_A11#E#
C1,65101,0,18,5,###C1#T0#S2_3.94#T1#S3_27.8#T2#S1_157.36_A11#T3#S1_140.47_A11#T4#S1_153.56_A11#T5#S1_155.16_A11#T6#S1_135.25_A11#E#
C1,65401,0,18,10,###C1#T0#S2_3.94#T1#S3_28.0#T2#S1_158.71_A11#T3#S1_141.83_A11#T4#S1_155.14_A11#T5#S1_156.97_A11#T6#S1_136.73_A11#E#
C1,65701,0,18,15,###C1#T0#S2_3.94#T1#S3_28.5#T2#S1_160.46_A11#T3#S1_143.49_A11#T4#S1_157.37_A11#T5#S1_159.46_A11#T6#S1_138.64_A11#E#
C1,66001,0,18,20,###C1#T0#S2_3.94#T1#S3_28.8#T2#S1_162.86_A11#T3#S1_145.85_A11#T4#S1_159.52_A11#T5#S1_162.78_A11#T6#S1_141.15_A11#E#
C1,66301,0,18,25,###C1#T0#S2_3.94#T1#S3_28.8#T2#S1_164.38_A11#T3#S1_147.65_A11#T4#S1_161.18_A11#T5#S1_164.41_A11#T6#S1_143.59_A11#E#
C1,66601,0,18,30,###C1#T0#S2_3.94#T1#S3_29.0#T2#S1_166.88_A11#T3#S1_149.85_A11#T4#S1_163.71_A11#T5#S1_167.76_A11#T6#S1_145.80_A11#E#
C1,66901,0,18,35,###C1#T0#S2_3.94#T1#S3_29.3#T2#S1_168.23_A11#T3#S1_150.76_A11#T4#S1_164.97_A11#T5#S1_169.80_A11#T6#S1_147.64_A11#E#
C1,67201,0,18,40,###C1#T0#S2_3.94#T1#S3_29.3#T2#S1_168.51_A11#T3#S1_151.72_A11#T4#S1_165.98_A11#T5#S1_171.09_A11#T6#S1_148.58_A11#E#
C1,67501,0,18,45,###C1#T0#S2_3.94#T1#S3_29.5#T2#S1_171.39_A11#T3#S1_154.30_A11#T4#S1_169.05_A11#T5#S1_174.52_A11#T6#S1_151.31_A11#E#
C1,67801,0,18,50,###C1#T0#S2_3.94#T1#S3_29.8#T2#S1_174.05_A11#T3#S1_156.85_A11#T4#S1_171.57_A11#T5#S1_177.14_A11#T6#S1_154.14_A11#E#
C1,68101,0,18,55,###C1#T0#S2_3.94#T1#S3_29.8#T2#S1_174.99_A11#T3#S1_158.26_A11#T4#S1_172.79_A11#T5#S1_178.65_A11#T6#S1_155.48_A11#E#
C1,68401,0,19,0,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_175.09_A11#T3#S1_158.10_A11#T4#S1_172.81_A11#T5#S1_178.52_A11#T6#S1_155.83_A11#E#
C1,68701,0,19,5,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_177.96_A11#T3#S1_160.93_A11#T4#S1_175.49_A11#T5#S1_181.75_A11#T6#S1_158.50_A11#E#
C1,69001,0,19,10,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_178.76_A11#T3#S1_162.09_A11#T4#S1_176.68_A11#T5#S1_182.77_A11#T6#S1_160.32_A11#E#
C1,69301,0,19,15,###C1#T0#S2_3.94#T1#S3_30.0#T2#S1_177.97_A11#T3#S1_161.49_A11#T4#S1_175.85_A11#T5#S1_181.38_A11#T6#S1_160.18_A11#E#
C1,69601,0,19,20,###C1#T0#S2_3.94#T1#S3_30.3#T2#S1_178.11_A11#T3#S1_161.90_A11#T4#S1_176.14_A11#T5#S1_182.36_A11#T6#S1_160.43_A11#E#
C1,69901,0,19,25,###C1#T0#S2_3.94#T1#S3_30.3#T2#S1_181.51_A11#T3#S1_164.78_A11#T4#S1_179.21_A11#T5#S1_185.85_A11#T6#S1_163.82_A11#E#
C1,70201,0,19,30,###C1#T0#S2_3.94#T1#S3_30.3#T2#S1_182.59_A11#T3#S1_166.32_A11#T4#S1_180.30_A11#T5#S1_186.77_A11#T6#S1_165.34_A11#E#
C1,70501,0,19,35,###C1#T0#S2_3.94#T1#S3_30.3#T2#S1_184.38_A11#T3#S1_168.14_A11#T4#S1_182.21_A11#T5#S1_188.68_A11#T6#S1_167.47_A11#E#
C1,70801,0,19,40,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_184.19_A11#T3#S1_168.16_A11#T4#S1_182.12_A11#T5#S1_188.44_A11#T6#S1_168.28_A11#E#
C1,71101,0,19,45,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_185.47_A11#T3#S1_169.20_A11#T4#S1_183.05_A11#T5#S1_189.64_A11#T6#S1_169.30_A11#E#
C1,71401,0,19,50,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_185.42_A11#T3#S1_169.50_A11#T4#S1_182.98_A11#T5#S1_189.70_A11#T6#S1_169.94_A11#E#
C1,71701,0,19,55,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_185.72_A11#T3#S1_170.09_A11#T4#S1_183.64_A11#T5#S1_190.14_A11#T6#S1_170.34_A11#E#
C1,72001,0,20,0,###C1#T0#S2_3.94#T1#S3_30.5#T2#S1_186.52_A11#T3#S1_171.44_A11#T4#S1_184.27_A11#T5#S1_191.03_A11#T6#S1_171.60_A11#E#
C1,72301,0,20,5,###C1#T0#S2_3.94#T1#S3_30.8#T2#S1_186.80_A11#T3#S1_171.61_A11#T4#S1_184.70_A11#T5#S1_191.49_A11#T6#S1_172.49_A11#E#
C1,72601,0,20,10,###C1#T0#S2_3.94#T1#S3_30.8#T2#S1_186.47_A11#T3#S1_171.45_A11#T4#S1_184.49_A11#T5#S1_190.81_A11#T6#S1_172.99_A11#E#
C1,72901,0,20,15,###C1#T0#S2_3.94#T1#S3_31.0#T2#S1_187.27_A11#T3#S1_172.30_A11#T4#S1_185.36_A11#T5#S1_192.49_A11#T6#S1_173.85_A11#E#
C1,73201,0,20,20,###C1#T0#S2_3.94#T1#S3_31.5#T2#S1_188.07_A11#T3#S1_172.80_A11#T4#S1_186.08_A11#T5#S1_193.05_A11#T6#S1_175.26_A11#E#
C1,73501,0,20,25,###C1#T0#S2_3.94#T1#S3_31.8#T2#S1_188.43_A11#T3#S1_173.19_A11#T4#S1_186.50_A11#T5#S1_193.46_A11#T6#S1_175.95_A11#E#
C1,73801,0,20,30,###C1#T0#S2_3.94#T1#S3_31.8#T2#S1_187.23_A11#T3#S1_172.61_A11#T4#S1_185.69_A11#T5#S1_192.43_A11#T6#S1_175.84_A11#E#
C1,74101,0,20,35,###C1#T0#S2_3.94#T1#S3_31.8#T2#S1_187.34_A11#T3#S1_172.97_A11#T4#S1_185.79_A11#T5#S1_192.67_A11#T6#S1_176.15_A11#E#
C1,74401,0,20,40,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_187.96_A11#T3#S1_173.66_A11#T4#S1_186.42_A11#T5#S1_193.79_A11#T6#S1_177.79_A11#E#
C1,74701,0,20,45,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_189.61_A11#T3#S1_174.99_A11#T4#S1_188.31_A11#T5#S1_195.55_A11#T6#S1_179.78_A11#E#
C1,75001,0,20,50,###C1#T0#S2_3.94#T1#S3_32.3#T2#S1_186.29_A11#T3#S1_172.54_A11#T4#S1_184.96_A11#T5#S1_192.34_A11#T6#S1_177.03_A11#E#
C1,75301,0,20,55,###C1#T0#S2_3.94#T1#S3_32.5#T2#S1_186.97_A11#T3#S1_172.48_A11#T4#S1_185.46_A11#T5#S1_192.34_A11#T6#S1_177.92_A11#E#
C1,75601,0,21,0,###C1#T0#S2_3.94#T1#S3_32.5#T2#S1_186.83_A11#T3#S1_173.37_A11#T4#S1_185.87_A11#T5#S1_192.85_A11#T6#S1_178.91_A11#E#
C1,75901,0,21,5,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_186.61_A11#T3#S1_173.00_A11#T4#S1_185.76_A11#T5#S1_192.89_A11#T6#S1_179.30_A11#E#
C1,76201,0,21,10,###C1#T0#S2_3.94#T1#S3_33.0#T2#S1_184.72_A11#T3#S1_171.19_A11#T4#S1_184.05_A11#T5#S1_190.58_A11#T6#S1_177.90_A11#E#
C1,76501,0,21,15,###C1#T0#S2_3.94#T1#S3_33.3#T2#S1_182.71_A11#T3#S1_169.49_A11#T4#S1_182.13_A11#T5#S1_188.26_A11#T6#S1_176.22_A11#E#
C1,76801,0,21,20,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_182.58_A11#T3#S1_170.46_A11#T4#S1_182.52_A11#T5#S1_189.00_A11#T6#S1_176.99_A11#E#
C1,77101,0,21,25,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_182.72_A11#T3#S1_169.54_A11#T4#S1_181.62_A11#T5#S1_188.58_A11#T6#S1_177.35_A11#E#
C1,77401,0,21,30,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_181.09_A11#T3#S1_168.68_A11#T4#S1_180.59_A11#T5#S1_188.02_A11#T6#S1_176.35_A11#E#
C1,77701,0,21,35,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_181.40_A11#T3#S1_169.14_A11#T4#S1_181.14_A11#T5#S1_187.91_A11#T6#S1_177.91_A11#E#
C1,78001,0,21,40,###C1#T0#S2_3.94#T1#S3_34.0#T2#S1_180.12_A11#T3#S1_168.06_A11#T4#S1_179.88_A11#T5#S1_186.42_A11#T6#S1_176.53_A11#E#
C1,78301,0,21,45,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_178.68_A11#T3#S1_166.84_A11#T4#S1_178.40_A11#T5#S1_185.03_A11#T6#S1_176.15_A11#E#
C1,78601,0,21,50,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_179.27_A11#T3#S1_166.95_A11#T4#S1_178.30_A11#T5#S1_185.79_A11#T6#S1_176.85_A11#E#
C1,78901,0,21,55,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_177.06_A11#T3#S1_165.69_A11#T4#S1_176.53_A11#T5#S1_183.67_A11#T6#S1_175.75_A11#E#
C1,79201,0,22,0,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_176.49_A11#T3#S1_165.05_A11#T4#S1_176.06_A11#T5#S1_182.63_A11#T6#S1_175.24_A11#E#
C1,79501,0,22,5,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_175.27_A11#T3#S1_163.95_A11#T4#S1_174.73_A11#T5#S1_181.39_A11#T6#S1_174.11_A11#E#
C1,79801,0,22,10,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_174.30_A11#T3#S1_162.71_A11#T4#S1_173.74_A11#T5#S1_180.19_A11#T6#S1_173.75_A11#E#
C1,80101,0,22,15,###C1#T0#S2_3.94#T1#S3_34.3#T2#S1_173.36_A11#T3#S1_162.11_A11#T4#S1_173.35_A11#T5#S1_179.42_A11#T6#S1_173.92_A11#E#
